CLTC Drive Cycle																																		
BPM																																		
Universal_Format																																		
Duty_Cycle_Definition=0																																		
Duty_Cycle_Input_Type=1																																		
Duty_Cycle_Drive_Type=0																																		
Duty_Cycle_DC_Bus_Voltage_Definition=0																																		
Duty_Cycle_Data=																																		
Period	Elapsed Time	Time	Points	Torque [Start]	Torque [End]	Current [Start]	Current [End]	Armature Copper DC	Armature Copper AC	Aux Armature Copper	Field Copper	Stator Back Iron	Stator Tooth	Magnet	Rotor Back Iron	Embedded Magnet Pole	Rotor Tooth	Stray Load Stator Iron	Stray Load Rotor Iron	Stray Load Armature Copper	Stray Load Field Copper	Friction Front Bearing	Friction Rear Bearing	Brush Friction	Brush Electrical	Windage	Windage Exterior Fan	Encoder	Speed [Start]	Speed [End]	Fault	Ambient Temp [End]	Altitude [End]	DC Bus Voltage
6534	6534	1	1	0	-0.126666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675.3888889	656.2105263	0	0	0	0
6535	6535	1	1	-0.126666667	-0.053333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656.2105263	637.5	0	0	0	0
6536	6536	1	1	-0.053333333	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637.5	620.5555556	0	0	0	0
6537	6537	1	1	0	-0.124444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620.5555556	602.2631579	0	0	0	0
6538	6538	1	1	-0.124444444	-0.053333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602.2631579	584.0555556	0	0	0	0
6539	6539	1	1	-0.053333333	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584.0555556	566.8888889	0	0	0	0
6540	6540	1	1	0	-0.125555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566.8888889	548.2631579	0	0	0	0
6541	6541	1	1	-0.125555556	-0.053333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548.2631579	529.8333333	0	0	0	0
6542	6542	1	1	-0.053333333	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529.8333333	512.3888889	0	0	0	0
6543	6543	1	1	0	-0.128421053	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512.3888889	494.7777778	0	0	0	0
6544	6544	1	1	-0.128421053	-0.055555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494.7777778	476.2631579	0	0	0	0
6545	6545	1	1	-0.055555556	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476.2631579	459.8888889	0	0	0	0
6546	6546	1	1	0	-0.126666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459.8888889	441.5263158	0	0	0	0
6547	6547	1	1	-0.126666667	-0.053333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.5263158	423.5	0	0	0	0
6548	6548	1	1	-0.053333333	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423.5	406.8333333	0	0	0	0
6549	6549	1	1	0	-0.125555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406.8333333	388.8888889	0	0	0	0
6550	6550	1	1	-0.125555556	-0.051111111	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388.8888889	370.4444444	0	0	0	0
6551	6551	1	1	-0.051111111	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370.4444444	353.0555556	0	0	0	0
6552	6552	1	1	0	-0.127368421	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353.0555556	335.7777778	0	0	0	0
6553	6553	1	1	-0.127368421	-0.053333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.7777778	317.2105263	0	0	0	0
6554	6554	1	1	-0.053333333	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.2105263	301.0555556	0	0	0	0
6555	6555	1	1	0	-0.126666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.0555556	284.3888889	0	0	0	0
6556	6556	1	1	-0.126666667	-0.051578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.3888889	266.0555556	0	0	0	0
6557	6557	1	1	-0.051578947	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.0555556	249.3684211	0	0	0	0
6558	6558	1	1	0	-0.127777778	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.3684211	231.5	0	0	0	0
6559	6559	1	1	-0.127777778	-0.056666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.5	214.6111111	0	0	0	0
6560	6560	1	1	-0.056666667	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.6111111	198.4444444	0	0	0	0
6561	6561	1	1	0	-0.124210526	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.4444444	180.5555556	0	0	0	0
6562	6562	1	1	-0.124210526	-0.054444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.5555556	162.4210526	0	0	0	0
6563	6563	1	1	-0.054444444	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.4210526	146.1111111	0	0	0	0
6564	6564	1	1	0	-0.126666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.1111111	129.8333333	0	0	0	0
6565	6565	1	1	-0.126666667	-0.051578947	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.8333333	111.3888889	0	0	0	0
6566	6566	1	1	-0.051578947	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.3888889	94.26315789	0	0	0	0
6567	6567	1	1	0	-0.125555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.26315789	78.33333333	0	0	0	0
6568	6568	1	1	-0.125555556	-0.053684211	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.33333333	60.38888889	0	0	0	0
6569	6569	1	1	-0.053684211	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.38888889	44.10526316	0	0	0	0
6570	6570	1	1	0	-0.127777778	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.10526316	24.38888889	0	0	0	0
6571	6571	1	1	-0.127777778	-4.682222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.38888889	8.611111111	0	0	0	0
6572	6572	1	1	-4.682222222	-7.425555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.611111111	24.38888889	0	0	0	0
6573	6573	1	1	-7.425555556	-8.604444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.38888889	153.3888889	0	0	0	0
6574	6574	1	1	-8.604444444	-8.909473684	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.3888889	328.6111111	0	0	0	0
6575	6575	1	1	-8.909473684	-8.737777778	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328.6111111	524.4210526	0	0	0	0
6576	6576	1	1	-8.737777778	-8.503333334	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524.4210526	719.3333333	0	0	0	0
6577	6577	1	1	-8.503333334	-8.477777778	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719.3333333	907.2222222	0	0	0	0
6578	6578	1	1	-8.477777778	-3.16631579	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907.2222222	1092	0	0	0	0
6579	6579	1	1	-3.16631579	-1.12	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1092	1266.947368	0	0	0	0
6580	6580	1	1	-1.12	-0.946666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1266.947368	1316.833333	0	0	0	0
6581	6581	1	1	-0.946666667	-0.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1316.833333	1312.944444	0	0	0	0
6582	6582	1	1	-0.9	-1.016666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312.944444	1312	0	0	0	0
6583	6583	1	1	-1.016666667	-0.942105263	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1312	1311.111111	0	0	0	0
6584	6584	1	1	-0.942105263	-0.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.111111	1311.736842	0	0	0	0
6585	6585	1	1	-0.9	-1.015555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.736842	1311.444444	0	0	0	0
6586	6586	1	1	-1.015555556	-5.128888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.444444	1311.333333	0	0	0	0
6587	6587	1	1	-5.128888888	-18.01666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.333333	1318.333333	0	0	0	0
6588	6588	1	1	-18.01666667	-33.16888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1318.333333	1512.722222	0	0	0	0
6589	6589	1	1	-33.16888888	-28.04	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1512.722222	2073.611111	0	0	0	0
6590	6590	1	1	-28.04	-14.16444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2073.611111	2824.947368	0	0	0	0
6591	6591	1	1	-14.16444444	-4.018888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2824.947368	3369.833333	0	0	0	0
6592	6592	1	1	-4.018888888	-1.46	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3369.833333	3559.111111	0	0	0	0
6593	6593	1	1	-1.46	-1.38	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3559.111111	3573.736842	0	0	0	0
6594	6594	1	1	-1.38	-1.492222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3573.736842	3570.444444	0	0	0	0
6595	6595	1	1	-1.492222222	-1.421111111	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3570.444444	3569.277778	0	0	0	0
6596	6596	1	1	-1.421111111	-1.38	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3569.277778	3569.777778	0	0	0	0
6597	6597	1	1	-1.38	-1.492631579	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3569.777778	3569.5	0	0	0	0
6598	6598	1	1	-1.492631579	-1.42	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3569.5	3569.210526	0	0	0	0
6599	6599	1	1	-1.42	-5.045555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3569.210526	3569.333333	0	0	0	0
6600	6600	1	1	-5.045555556	-17.75222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3569.333333	3571.888889	0	0	0	0
6601	6601	1	1	-17.75222222	-33.38888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3571.888889	3751.5	0	0	0	0
6602	6602	1	1	-33.38888888	-32.58444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3751.5	4290.666667	0	0	0	0
6603	6603	1	1	-32.58444444	-23.46210526	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4290.666667	5094.055556	0	0	0	0
6604	6604	1	1	-23.46210526	-9.504444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5094.055556	5823	0	0	0	0
6605	6605	1	1	-9.504444444	-3.164444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5823	6237.5	0	0	0	0
6606	6606	1	1	-3.164444444	-2.34	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6237.5	6318.666667	0	0	0	0
6607	6607	1	1	-2.34	-2.46	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6318.666667	6310.222222	0	0	0	0
6608	6608	1	1	-2.46	-2.387777778	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6310.222222	6307.315789	0	0	0	0
6609	6609	1	1	-2.387777778	-2.34	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6307.315789	6307.333333	0	0	0	0
6610	6610	1	1	-2.34	-2.46	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6307.333333	6306.944444	0	0	0	0
6611	6611	1	1	-2.46	-2.388888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6306.944444	6306.789474	0	0	0	0
6612	6612	1	1	-2.388888888	-2.34	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6306.789474	6307.333333	0	0	0	0
6613	6613	1	1	-2.34	-10.09157895	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6307.333333	6307.210526	0	0	0	0
6614	6614	1	1	-10.09157895	-24.61666666	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6307.210526	6343.789474	0	0	0	0
6615	6615	1	1	-24.61666666	-30.32666666	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6343.789474	6644.777778	0	0	0	0
6616	6616	1	1	-30.32666666	-24.21222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6644.777778	7302.666667	0	0	0	0
6617	6617	1	1	-24.21222222	-17.88888889	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7302.666667	7939	0	0	0	0
6618	6618	1	1	-17.88888889	-15.40888889	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7939	8373.888889	0	0	0	0
6619	6619	1	1	-15.40888889	-12.51777778	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8373.888889	8688.555556	0	0	0	0
6620	6620	1	1	-12.51777778	-11.07052632	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8688.555556	8939.555556	0	0	0	0
6621	6621	1	1	-11.07052632	-10.61222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8939.555556	9131.421053	0	0	0	0
6622	6622	1	1	-10.61222222	-8.975555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9131.421053	9301.166667	0	0	0	0
6623	6623	1	1	-8.975555556	-8.368888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9301.166667	9455.777778	0	0	0	0
6624	6624	1	1	-8.368888888	-8.204444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9455.777778	9573.611111	0	0	0	0
6625	6625	1	1	-8.204444444	-8.225555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9573.611111	9675.888889	0	0	0	0
6626	6626	1	1	-8.225555556	-8.225555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9675.888889	9774.777778	0	0	0	0
6627	6627	1	1	-8.225555556	-8.068888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9774.777778	9871.722222	0	0	0	0
6628	6628	1	1	-8.068888888	-8.1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9871.722222	9966.277778	0	0	0	0
6629	6629	1	1	-8.1	-4.79	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9966.277778	10056.83333	0	0	0	0
6630	6630	1	1	-4.79	-6.432222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10056.83333	10065.11111	0	0	0	0
6631	6631	1	1	-6.432222222	-7.703333334	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10065.11111	9815.944444	0	0	0	0
6632	6632	1	1	-7.703333334	-7.609473684	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9815.944444	9454.555556	0	0	0	0
6633	6633	1	1	-7.609473684	-7.681111112	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9454.555556	9096.526316	0	0	0	0
6634	6634	1	1	-7.681111112	-7.72	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9096.526316	8737.333333	0	0	0	0
6635	6635	1	1	-7.72	-7.61368421	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8737.333333	8386.055556	0	0	0	0
6636	6636	1	1	-7.61368421	-7.71	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8386.055556	8041.736842	0	0	0	0
6637	6637	1	1	-7.71	-7.79	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8041.736842	7693.388889	0	0	0	0
6638	6638	1	1	-7.79	-7.668888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7693.388889	7351.166667	0	0	0	0
6639	6639	1	1	-7.668888888	-7.7	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7351.166667	7013.5	0	0	0	0
6640	6640	1	1	-7.7	-4.532222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7013.5	6685.105263	0	0	0	0
6641	6641	1	1	-4.532222222	-2.615555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6685.105263	6384.111111	0	0	0	0
6642	6642	1	1	-2.615555556	-2.32	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6384.111111	6249.333333	0	0	0	0
6643	6643	1	1	-2.32	-2.192222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6249.333333	6232.578947	0	0	0	0
6644	6644	1	1	-2.192222222	-2.268888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6232.578947	6232.277778	0	0	0	0
6645	6645	1	1	-2.268888888	-2.32	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6232.277778	6231.611111	0	0	0	0
6646	6646	1	1	-2.32	-2.195555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231.611111	6231.611111	0	0	0	0
6647	6647	1	1	-2.195555556	-2.266666666	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231.611111	6232.222222	0	0	0	0
6648	6648	1	1	-2.266666666	-4.644444444	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6232.222222	6231.611111	0	0	0	0
6649	6649	1	1	-4.644444444	-16.75222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231.611111	6231	0	0	0	0
6650	6650	1	1	-16.75222222	-32.72555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231	6370.5	0	0	0	0
6651	6651	1	1	-32.72555556	-26.96947368	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6370.5	6867.555556	0	0	0	0
6652	6652	1	1	-26.96947368	-16.66888889	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6867.555556	7584.315789	0	0	0	0
6653	6653	1	1	-16.66888889	-11.58666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7584.315789	8054.111111	0	0	0	0
6654	6654	1	1	-11.58666667	-10.4	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8054.111111	8296.166667	0	0	0	0
6655	6655	1	1	-10.4	-10.09368421	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8296.166667	8474.222222	0	0	0	0
6656	6656	1	1	-10.09368421	-9.672222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8474.222222	8639.368421	0	0	0	0
6657	6657	1	1	-9.672222222	-7.175555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8639.368421	8792.555556	0	0	0	0
6658	6658	1	1	-7.175555556	-6.369473684	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8792.555556	8904.777778	0	0	0	0
6659	6659	1	1	-6.369473684	-6.318888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8904.777778	8970.684211	0	0	0	0
6660	6660	1	1	-6.318888888	-6.118888888	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8970.684211	9032.611111	0	0	0	0
6661	6661	1	1	-6.118888888	-6.111111112	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9032.611111	9092	0	0	0	0
6662	6662	1	1	-6.111111112	-6.081111112	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9092	9148.388889	0	0	0	0
6663	6663	1	1	-6.081111112	-5.891111112	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9148.388889	9203.444444	0	0	0	0
6664	6664	1	1	-5.891111112	-5.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9203.444444	9256.333333	0	0	0	0
6665	6665	1	1	-5.9	-5.875555556	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9256.333333	9306.055556	0	0	0	0
6666	6666	1	1	-5.875555556	-5.7	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9306.055556	9352.833333	0	0	0	0
6667	6667	1	1	-5.7	-5.712631578	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9352.833333	9398.210526	0	0	0	0
6668	6668	1	1	-5.712631578	-10.05333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9398.210526	9441.263158	0	0	0	0
6669	6669	1	1	-10.05333333	-13.57111111	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9441.263158	9489.833333	0	0	0	0
6670	6670	1	1	-13.57111111	-14.04315789	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9489.833333	9665.444444	0	0	0	0
6671	6671	1	1	-14.04315789	-7.812222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9665.444444	9909.894737	0	0	0	0
6672	6672	1	1	-7.812222222	-7.052222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9909.894737	10131.61111	0	0	0	0
6673	6673	1	1	-7.052222222	-7.827777778	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10131.61111	10022.55556	0	0	0	0
6674	6674	1	1	-7.827777778	-7.770526316	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10022.55556	9656.055556	0	0	0	0
6675	6675	1	1	-7.770526316	-7.72	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9656.055556	9239.368421	0	0	0	0
6676	6676	1	1	-7.72	-7.612222222	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9239.368421	8819.833333	0	0	0	0
6677	6677	1	1	-7.612222222	-7.685263158	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8819.833333	8423.833333	0	0	0	0
6678	6678	1	1	-7.685263158	-7.761052632	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8423.833333	8019.631579	0	0	0	0
6679	6679	1	1	-7.761052632	-7.68	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8019.631579	7613.684211	0	0	0	0
6680	6680	1	1	-7.68	-7.721052632	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7613.684211	7213	0	0	0	0
6681	6681	1	1	-7.721052632	-7.71	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7213	6824.052632	0	0	0	0
6682	6682	1	1	-7.71	-7.535789474	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6824.052632	6442.388889	0	0	0	0
6683	6683	1	1	-7.535789474	-7.557777778	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6442.388889	6057.368421	0	0	0	0
6684	6684	1	1	-7.557777778	-7.393333334	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6057.368421	5683.944444	0	0	0	0
6685	6685	1	1	-7.393333334	-3.337777778	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5683.944444	5319.722222	0	0	0	0
6686	6686	1	1	-3.337777778	-1.82	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5319.722222	5068.666667	0	0	0	0
6687	6687	1	1	-1.82	-1.938888889	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5068.666667	4985.944444	0	0	0	0
