Temperature Data
,192,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,0,192,1.43569167E-13,192,0,192,0,192,0,192,0,192,1.43569167E-13,192,0,192,0,192,0,192,0,192,0,192,0,192,4.054965286E-13,192,0,192,0,192,0,192,0,192,0,192,1.43569167E-13,192,0,192,0,192,0,192,0,192,1.43569167E-13,192,0,192,0,192,0,192,0,192,0,192,4.054965286E-13,192,0,192,0,192,0,192,0,192,0,192,9.571277797E-14,192,0,192,0,192,0,192,0,192,9.571277797E-14,192,0,192,0,192,0,192,0,192,0,192,2.70331019E-13,192,0,192,0,192,0,192,0,192,0,192,0,192,9.571277797E-14,192,0,192,0,192,0,192,0,192,0,192,9.571277797E-14,192,0,192,0,192,0,192,0,192,0,192,2.70331019E-13,192,0,192,2.308782875E-12,192,0,
,193,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,0,193,1.435664907E-13,193,0,193,0,193,0,193,0,193,1.435664907E-13,193,0,193,0,193,0,193,0,193,0,193,0,193,4.054889697E-13,193,0,193,0,193,0,193,0,193,0,193,1.435664907E-13,193,0,193,0,193,0,193,0,193,1.435664907E-13,193,0,193,0,193,0,193,0,193,0,193,4.054889697E-13,193,0,193,0,193,0,193,0,193,0,193,9.57109938E-14,193,0,193,0,193,0,193,0,193,9.57109938E-14,193,0,193,0,193,0,193,0,193,0,193,2.703259798E-13,193,0,193,0,193,0,193,0,193,0,193,0,193,9.57109938E-14,193,0,193,0,193,0,193,0,193,0,193,9.57109938E-14,193,0,193,0,193,0,193,0,193,0,193,2.703259798E-13,193,0,193,2.308739837E-12,193,0,
,194,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,0,194,1.435638205E-13,194,0,194,0,194,0,194,0,194,1.435638205E-13,194,0,194,0,194,0,194,0,194,0,194,0,194,4.054814282E-13,194,0,194,0,194,0,194,0,194,0,194,1.435638205E-13,194,0,194,0,194,0,194,0,194,1.435638205E-13,194,0,194,0,194,0,194,0,194,0,194,4.054814282E-13,194,0,194,0,194,0,194,0,194,0,194,9.57092137E-14,194,0,194,0,194,0,194,0,194,9.57092137E-14,194,0,194,0,194,0,194,0,194,0,194,2.703209521E-13,194,0,194,0,194,0,194,0,194,0,194,0,194,9.57092137E-14,194,0,194,0,194,0,194,0,194,0,194,9.57092137E-14,194,0,194,0,194,0,194,0,194,0,194,2.703209521E-13,194,0,194,2.308696898E-12,194,0,
,195,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,1.435611519E-13,195,0,195,0,195,0,195,0,195,1.435611519E-13,195,0,195,0,195,0,195,0,195,0,195,0,195,4.054738908E-13,195,0,195,0,195,0,195,0,195,0,195,1.435611519E-13,195,0,195,0,195,0,195,0,195,1.435611519E-13,195,0,195,0,195,0,195,0,195,0,195,4.054738908E-13,195,0,195,0,195,0,195,0,195,0,195,9.570743459E-14,195,0,195,0,195,0,195,0,195,9.570743459E-14,195,0,195,0,195,0,195,0,195,0,195,2.703159272E-13,195,0,195,0,195,0,195,0,195,0,195,0,195,9.570743459E-14,195,0,195,0,195,0,195,0,195,0,195,9.570743459E-14,195,0,195,0,195,0,195,0,195,0,195,2.703159272E-13,195,0,195,2.308653982E-12,195,0,
,196,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,0,196,1.435584808E-13,196,0,196,0,196,0,196,0,196,1.435584808E-13,196,0,196,0,196,0,196,0,196,0,196,0,196,4.054663465E-13,196,0,196,0,196,0,196,0,196,0,196,1.435584808E-13,196,0,196,0,196,0,196,0,196,1.435584808E-13,196,0,196,0,196,0,196,0,196,0,196,4.054663465E-13,196,0,196,0,196,0,196,0,196,0,196,9.570565385E-14,196,0,196,0,196,0,196,0,196,9.570565385E-14,196,0,196,0,196,0,196,0,196,0,196,2.703108977E-13,196,0,196,0,196,0,196,0,196,0,196,0,196,9.570565385E-14,196,0,196,0,196,0,196,0,196,0,196,9.570565385E-14,196,0,196,0,196,0,196,0,196,0,196,2.703108977E-13,196,0,196,2.308611027E-12,196,0,
,197,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,1.435558039E-13,197,0,197,0,197,0,197,0,197,1.435558039E-13,197,0,197,0,197,0,197,0,197,0,197,0,197,4.054587859E-13,197,0,197,0,197,0,197,0,197,0,197,1.435558039E-13,197,0,197,0,197,0,197,0,197,1.435558039E-13,197,0,197,0,197,0,197,0,197,0,197,4.054587859E-13,197,0,197,0,197,0,197,0,197,0,197,9.570386925E-14,197,0,197,0,197,0,197,0,197,9.570386925E-14,197,0,197,0,197,0,197,0,197,0,197,2.703058573E-13,197,0,197,0,197,0,197,0,197,0,197,0,197,9.570386925E-14,197,0,197,0,197,0,197,0,197,0,197,9.570386925E-14,197,0,197,0,197,0,197,0,197,0,197,2.703058573E-13,197,0,197,2.308567979E-12,197,0,
,198,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,1.435531185E-13,198,0,198,0,198,0,198,0,198,1.435531185E-13,198,0,198,0,198,0,198,0,198,0,198,0,198,4.054512014E-13,198,0,198,0,198,0,198,0,198,0,198,1.435531185E-13,198,0,198,0,198,0,198,0,198,1.435531185E-13,198,0,198,0,198,0,198,0,198,0,198,4.054512014E-13,198,0,198,0,198,0,198,0,198,0,198,9.570207901E-14,198,0,198,0,198,0,198,0,198,9.570207901E-14,198,0,198,0,198,0,198,0,198,0,198,2.703008009E-13,198,0,198,0,198,0,198,0,198,0,198,0,198,9.570207901E-14,198,0,198,0,198,0,198,0,198,0,198,9.570207901E-14,198,0,198,0,198,0,198,0,198,0,198,2.703008009E-13,198,0,198,2.308524795E-12,198,0,
,199,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,0,199,1.435504225E-13,199,0,199,0,199,0,199,0,199,1.435504225E-13,199,0,199,0,199,0,199,0,199,0,199,0,199,4.054435868E-13,199,0,199,0,199,0,199,0,199,0,199,1.435504225E-13,199,0,199,0,199,0,199,0,199,1.435504225E-13,199,0,199,0,199,0,199,0,199,0,199,4.054435868E-13,199,0,199,0,199,0,199,0,199,0,199,9.570028168E-14,199,0,199,0,199,0,199,0,199,9.570028168E-14,199,0,199,0,199,0,199,0,199,0,199,2.702957245E-13,199,0,199,0,199,0,199,0,199,0,199,0,199,9.570028168E-14,199,0,199,0,199,0,199,0,199,0,199,9.570028168E-14,199,0,199,0,199,0,199,0,199,0,199,2.702957245E-13,199,0,199,2.30848144E-12,199,0,
,200,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,1.435477142E-13,200,0,200,0,200,0,200,0,200,1.435477142E-13,200,0,200,0,200,0,200,0,200,0,200,0,200,4.054359376E-13,200,0,200,0,200,0,200,0,200,0,200,1.435477142E-13,200,0,200,0,200,0,200,0,200,1.435477142E-13,200,0,200,0,200,0,200,0,200,0,200,4.054359376E-13,200,0,200,0,200,0,200,0,200,0,200,9.569847616E-14,200,0,200,0,200,0,200,0,200,9.569847616E-14,200,0,200,0,200,0,200,0,200,0,200,2.70290625E-13,200,0,200,0,200,0,200,0,200,0,200,0,200,9.569847616E-14,200,0,200,0,200,0,200,0,200,0,200,9.569847616E-14,200,0,200,0,200,0,200,0,200,0,200,2.70290625E-13,200,0,200,2.308437887E-12,200,0,
,201,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,0,201,1.435449924E-13,201,0,201,0,201,0,201,0,201,1.435449924E-13,201,0,201,0,201,0,201,0,201,0,201,0,201,4.054282501E-13,201,0,201,0,201,0,201,0,201,0,201,1.435449924E-13,201,0,201,0,201,0,201,0,201,1.435449924E-13,201,0,201,0,201,0,201,0,201,0,201,4.054282501E-13,201,0,201,0,201,0,201,0,201,0,201,9.569666163E-14,201,0,201,0,201,0,201,0,201,9.569666163E-14,201,0,201,0,201,0,201,0,201,0,201,2.702855001E-13,201,0,201,0,201,0,201,0,201,0,201,0,201,9.569666163E-14,201,0,201,0,201,0,201,0,201,0,201,9.569666163E-14,201,0,201,0,201,0,201,0,201,0,201,2.702855001E-13,201,0,201,2.308394117E-12,201,0,
,202,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,0,202,1.435422563E-13,202,0,202,0,202,0,202,0,202,1.435422563E-13,202,0,202,0,202,0,202,0,202,0,202,0,202,4.05420522E-13,202,0,202,0,202,0,202,0,202,0,202,1.435422563E-13,202,0,202,0,202,0,202,0,202,1.435422563E-13,202,0,202,0,202,0,202,0,202,0,202,4.05420522E-13,202,0,202,0,202,0,202,0,202,0,202,9.56948375E-14,202,0,202,0,202,0,202,0,202,9.56948375E-14,202,0,202,0,202,0,202,0,202,0,202,2.70280348E-13,202,0,202,0,202,0,202,0,202,0,202,0,202,9.56948375E-14,202,0,202,0,202,0,202,0,202,0,202,9.56948375E-14,202,0,202,0,202,0,202,0,202,0,202,2.70280348E-13,202,0,202,2.308350115E-12,202,0,
,203,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,1.435395051E-13,203,0,203,0,203,0,203,0,203,1.435395051E-13,203,0,203,0,203,0,203,0,203,0,203,0,203,4.054127518E-13,203,0,203,0,203,0,203,0,203,0,203,1.435395051E-13,203,0,203,0,203,0,203,0,203,1.435395051E-13,203,0,203,0,203,0,203,0,203,0,203,4.054127518E-13,203,0,203,0,203,0,203,0,203,0,203,9.569300343E-14,203,0,203,0,203,0,203,0,203,9.569300343E-14,203,0,203,0,203,0,203,0,203,0,203,2.702751678E-13,203,0,203,0,203,0,203,0,203,0,203,0,203,9.569300343E-14,203,0,203,0,203,0,203,0,203,0,203,9.569300343E-14,203,0,203,0,203,0,203,0,203,0,203,2.702751678E-13,203,0,203,2.308305874E-12,203,0,
,204,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,0,204,1.435367388E-13,204,0,204,0,204,0,204,0,204,1.435367388E-13,204,0,204,0,204,0,204,0,204,0,204,0,204,4.054049386E-13,204,0,204,0,204,0,204,0,204,0,204,1.435367388E-13,204,0,204,0,204,0,204,0,204,1.435367388E-13,204,0,204,0,204,0,204,0,204,0,204,4.054049386E-13,204,0,204,0,204,0,204,0,204,0,204,9.569115921E-14,204,0,204,0,204,0,204,0,204,9.569115921E-14,204,0,204,0,204,0,204,0,204,0,204,2.702699591E-13,204,0,204,0,204,0,204,0,204,0,204,0,204,9.569115921E-14,204,0,204,0,204,0,204,0,204,0,204,9.569115921E-14,204,0,204,0,204,0,204,0,204,0,204,2.702699591E-13,204,0,204,2.308261387E-12,204,0,
,205,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,0,205,1.435339572E-13,205,0,205,0,205,0,205,0,205,1.435339572E-13,205,0,205,0,205,0,205,0,205,0,205,0,205,4.053970823E-13,205,0,205,0,205,0,205,0,205,0,205,1.435339572E-13,205,0,205,0,205,0,205,0,205,1.435339572E-13,205,0,205,0,205,0,205,0,205,0,205,4.053970823E-13,205,0,205,0,205,0,205,0,205,0,205,9.568930483E-14,205,0,205,0,205,0,205,0,205,9.568930483E-14,205,0,205,0,205,0,205,0,205,0,205,2.702647215E-13,205,0,205,0,205,0,205,0,205,0,205,0,205,9.568930483E-14,205,0,205,0,205,0,205,0,205,0,205,9.568930483E-14,205,0,205,0,205,0,205,0,205,0,205,2.702647215E-13,205,0,205,2.308216656E-12,205,0,
,206,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,0,206,1.435311605E-13,206,0,206,0,206,0,206,0,206,1.435311605E-13,206,0,206,0,206,0,206,0,206,0,206,0,206,4.053891833E-13,206,0,206,0,206,0,206,0,206,0,206,1.435311605E-13,206,0,206,0,206,0,206,0,206,1.435311605E-13,206,0,206,0,206,0,206,0,206,0,206,4.053891833E-13,206,0,206,0,206,0,206,0,206,0,206,9.568744036E-14,206,0,206,0,206,0,206,0,206,9.568744036E-14,206,0,206,0,206,0,206,0,206,0,206,2.702594555E-13,206,0,206,0,206,0,206,0,206,0,206,0,206,9.568744036E-14,206,0,206,0,206,0,206,0,206,0,206,9.568744036E-14,206,0,206,0,206,0,206,0,206,0,206,2.702594555E-13,206,0,206,2.308171681E-12,206,0,
,207,207,0,207,0,207,0,207,0,207,0,207,0,207,0,207,4.983908522,207,0,207,0,207,0.003507163946,207,0.01932137965,207,0,207,0,207,0,207,0,207,0,207,0,207,0,207,0,207,0.205980347,207,0,207,0,207,0,207,0,207,0,207,0,207,0,207,0,207,0,207,0,207,0,207,11.24244453,207,0,207,0,207,0,207,0,207,11.24244453,207,0,207,0,207,0,207,0,207,0,207,0,207,31.75915277,207,2.049248674,207,0,207,0,207,0,207,0,207,11.24244453,207,0,207,0,207,0,207,0,207,11.24244453,207,0,207,0,207,0,207,0,207,0,207,31.77471327,207,2.049248674,207,0,207,0,207,0,207,0,207,7.494963017,207,0,207,0,207,0,207,0,207,7.494963017,207,0,207,0,207,0,207,0,207,0,207,21.21289775,207,1.366165782,207,0,207,0,207,0,207,0,207,0,207,7.494963017,207,0,207,0,207,0,207,0,207,0,207,7.494963017,207,0,207,0,207,0,207,0,207,0,207,21.27957576,207,1.366165782,207,180.9759697,207,0.1825309729,
,208,208,0,208,0,208,0,208,0,208,0,208,0,208,0,208,10.10494389,208,0,208,0,208,0.01219782111,208,0.03707513983,208,0,208,0,208,0,208,0,208,0,208,0,208,0,208,0,208,0.4614852354,208,0,208,0,208,0,208,0,208,0,208,0,208,0,208,0,208,0,208,0,208,0,208,10.73573275,208,0,208,0,208,0,208,0,208,10.73573275,208,0,208,0,208,0,208,0,208,0,208,0,208,30.34438896,208,4.204551543,208,0,208,0,208,0,208,0,208,10.73573275,208,0,208,0,208,0,208,0,208,10.73573275,208,0,208,0,208,0,208,0,208,0,208,30.40238896,208,4.204551543,208,0,208,0,208,0,208,0,208,7.157155169,208,0,208,0,208,0,208,0,208,7.157155169,208,0,208,0,208,0,208,0,208,0,208,20.3791698,208,2.803034362,208,0,208,0,208,0,208,0,208,0,208,7.157155169,208,0,208,0,208,0,208,0,208,0,208,7.157155169,208,0,208,0,208,0,208,0,208,0,208,20.62770448,208,2.803034362,208,173.3252039,208,0.6803633824,
,209,209,0,209,0,209,0,209,0,209,0,209,0,209,0,209,15.87975604,209,0,209,0,209,0.02830563795,209,0.06093345387,209,0,209,0,209,0,209,0,209,0,209,0,209,0,209,0,209,0.7872936645,209,0,209,0,209,0,209,0,209,0,209,0,209,0,209,0,209,0,209,0,209,0,209,11.27470076,209,0,209,0,209,0,209,0,209,11.27470076,209,0,209,0,209,0,209,0,209,0,209,0,209,31.89752364,209,6.643726791,209,0,209,0,209,0,209,0,209,11.27470076,209,0,209,0,209,0,209,0,209,11.27470076,209,0,209,0,209,0,209,0,209,0,209,32.03545771,209,6.643726791,209,0,209,0,209,0,209,0,209,7.516467173,209,0,209,0,209,0,209,0,209,7.516467173,209,0,209,0,209,0,209,0,209,0,209,21.62073622,209,4.429151194,209,0,209,0,209,0,209,0,209,0,209,7.516467173,209,0,209,0,209,0,209,0,209,0,209,7.516467173,209,0,209,0,209,0,209,0,209,0,209,22.21179487,209,4.429151194,209,182.9301842,209,1.618022328,
,210,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,21.61378378,210,0,210,0,210,0.04616784552,210,0.07893004236,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,1.153584085,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,0,210,10.78334917,210,0,210,0,210,0,210,0,210,10.78334917,210,0,210,0,210,0,210,0,210,0,210,0,210,30.54643338,210,9.137406103,210,0,210,0,210,0,210,0,210,10.78334917,210,0,210,0,210,0,210,0,210,10.78334917,210,0,210,0,210,0,210,0,210,0,210,30.77933879,210,9.137406103,210,0,210,0,210,0,210,0,210,7.18889945,210,0,210,0,210,0,210,0,210,7.18889945,210,0,210,0,210,0,210,0,210,0,210,20.96493255,210,6.091604068,210,0,210,0,210,0,210,0,210,0,210,7.18889945,210,0,210,0,210,0,210,0,210,0,210,7.18889945,210,0,210,0,210,0,210,0,210,0,210,21.96295108,210,6.091604068,210,176.1426503,210,2.732074508,
,211,211,0,211,0,211,0,211,0,211,0,211,0,211,0,211,18.54790518,211,0,211,0,211,0.02070456553,211,0.01452906266,211,0,211,0,211,0,211,0,211,0,211,0,211,0,211,0,211,0.9612180533,211,0,211,0,211,0,211,0,211,0,211,0,211,0,211,0,211,0,211,0,211,0,211,0.04002633572,211,0,211,0,211,0,211,0,211,0.04002633572,211,0,211,0,211,0,211,0,211,0,211,0,211,0.11400794,211,7.078809965,211,0,211,0,211,0,211,0,211,0.04002633572,211,0,211,0,211,0,211,0,211,0.04002633572,211,0,211,0,211,0,211,0,211,0,211,0.1164872365,211,7.078809965,211,0,211,0,211,0,211,0,211,0.02668422382,211,0,211,0,211,0,211,0,211,0.02668422382,211,0,211,0,211,0,211,0,211,0,211,0.08239919217,211,4.719206643,211,0,211,0,211,0,211,0,211,0,211,0.02668422382,211,0,211,0,211,0,211,0,211,0,211,0.02668422382,211,0,211,0,211,0,211,0,211,0,211,0.09302317806,211,4.719206643,211,0.6727597849,211,0.02908314854,
,212,212,0,212,0,212,0,212,0,212,0,212,0,212,0,212,18.54790532,212,0,212,0,212,0.02070456447,212,0.01452906634,212,0,212,0,212,0,212,0,212,0,212,0,212,0,212,0,212,0.9612180766,212,0,212,0,212,0,212,0,212,0,212,0,212,0,212,0,212,0,212,0,212,0,212,0.04002602867,212,0,212,0,212,0,212,0,212,0.04002602867,212,0,212,0,212,0,212,0,212,0,212,0,212,0.1140070742,212,7.07881002,212,0,212,0,212,0,212,0,212,0.04002602867,212,0,212,0,212,0,212,0,212,0.04002602867,212,0,212,0,212,0,212,0,212,0,212,0.1164863742,212,7.07881002,212,0,212,0,212,0,212,0,212,0.02668401911,212,0,212,0,212,0,212,0,212,0.02668401911,212,0,212,0,212,0,212,0,212,0,212,0.08239862424,212,4.71920668,212,0,212,0,212,0,212,0,212,0,212,0.02668401911,212,0,212,0,212,0,212,0,212,0,212,0.02668401911,212,0,212,0,212,0,212,0,212,0,212,0.09302262559,212,4.71920668,212,0.6727548894,212,0.02908319086,
,213,213,0,213,0,213,0,213,0,213,0,213,0,213,0,213,18.54790546,213,0,213,0,213,0.02070456339,213,0.01452907006,213,0,213,0,213,0,213,0,213,0,213,0,213,0,213,0,213,0.9612181001,213,0,213,0,213,0,213,0,213,0,213,0,213,0,213,0,213,0,213,0,213,0,213,0.04002474607,213,0,213,0,213,0,213,0,213,0.04002474607,213,0,213,0,213,0,213,0,213,0,213,0,213,0.1140034554,213,7.078810075,213,0,213,0,213,0,213,0,213,0.04002474607,213,0,213,0,213,0,213,0,213,0.04002474607,213,0,213,0,213,0,213,0,213,0,213,0.1164827654,213,7.078810075,213,0,213,0,213,0,213,0,213,0.02668316405,213,0,213,0,213,0,213,0,213,0.02668316405,213,0,213,0,213,0,213,0,213,0,213,0.08239623735,213,4.719206717,213,0,213,0,213,0,213,0,213,0,213,0.02668316405,213,0,213,0,213,0,213,0,213,0,213,0.02668316405,213,0,213,0,213,0,213,0,213,0,213,0.09302028123,213,4.719206717,213,0.6727343799,213,0.02908330729,
,214,214,0,214,0,214,0,214,0,214,0,214,0,214,0,214,18.54790559,214,0,214,0,214,0.02070456229,214,0.01452907385,214,0,214,0,214,0,214,0,214,0,214,0,214,0,214,0,214,0.9612181242,214,0,214,0,214,0,214,0,214,0,214,0,214,0,214,0,214,0,214,0,214,0,214,0.04002355629,214,0,214,0,214,0,214,0,214,0.04002355629,214,0,214,0,214,0,214,0,214,0,214,0,214,0.1140000986,214,7.078810132,214,0,214,0,214,0,214,0,214,0.04002355629,214,0,214,0,214,0,214,0,214,0.04002355629,214,0,214,0,214,0,214,0,214,0,214,0.116479418,214,7.078810132,214,0,214,0,214,0,214,0,214,0.02668237086,214,0,214,0,214,0,214,0,214,0.02668237086,214,0,214,0,214,0,214,0,214,0,214,0.08239402361,214,4.719206754,214,0,214,0,214,0,214,0,214,0,214,0.02668237086,214,0,214,0,214,0,214,0,214,0,214,0.02668237086,214,0,214,0,214,0,214,0,214,0,214,0.0930181076,214,4.719206754,214,0.6727153564,214,0.02908341709,
,215,215,0,215,0,215,0,215,0,215,0,215,0,215,0,215,18.54790574,215,0,215,0,215,0.02070456118,215,0.01452907769,215,0,215,0,215,0,215,0,215,0,215,0,215,0,215,0,215,0.9612181485,215,0,215,0,215,0,215,0,215,0,215,0,215,0,215,0,215,0,215,0,215,0,215,0.04002244557,215,0,215,0,215,0,215,0,215,0.04002244557,215,0,215,0,215,0,215,0,215,0,215,0,215,0.1139969649,215,7.078810189,215,0,215,0,215,0,215,0,215,0.04002244557,215,0,215,0,215,0,215,0,215,0.04002244557,215,0,215,0,215,0,215,0,215,0,215,0.1164762931,215,7.078810189,215,0,215,0,215,0,215,0,215,0.02668163038,215,0,215,0,215,0,215,0,215,0.02668163038,215,0,215,0,215,0,215,0,215,0,215,0.08239195736,215,4.719206792,215,0,215,0,215,0,215,0,215,0,215,0.02668163038,215,0,215,0,215,0,215,0,215,0,215,0.02668163038,215,0,215,0,215,0,215,0,215,0,215,0.09301607935,215,4.719206792,215,0.6726975986,215,0.02908352111,
,216,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,18.54790588,216,0,216,0,216,0.02070456006,216,0.01452908155,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0.961218173,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0,216,0.04002140295,216,0,216,0,216,0,216,0,216,0.04002140295,216,0,216,0,216,0,216,0,216,0,216,0,216,0.1139940234,216,7.078810246,216,0,216,0,216,0,216,0,216,0.04002140295,216,0,216,0,216,0,216,0,216,0.04002140295,216,0,216,0,216,0,216,0,216,0,216,0.1164733601,216,7.078810246,216,0,216,0,216,0,216,0,216,0.0266809353,216,0,216,0,216,0,216,0,216,0.0266809353,216,0,216,0,216,0,216,0,216,0,216,0.08239001812,216,4.719206831,216,0,216,0,216,0,216,0,216,0,216,0.0266809353,216,0,216,0,216,0,216,0,216,0,216,0.0266809353,216,0,216,0,216,0,216,0,216,0,216,0.09301417627,216,4.719206831,216,0.6726809309,216,0.02908362011,
,217,217,0,217,0,217,0,217,0,217,0,217,0,217,0,217,18.54790602,217,0,217,0,217,0.02070455894,217,0.01452908542,217,0,217,0,217,0,217,0,217,0,217,0,217,0,217,0,217,0.9612181975,217,0,217,0,217,0,217,0,217,0,217,0,217,0,217,0,217,0,217,0,217,0,217,0.04002041954,217,0,217,0,217,0,217,0,217,0.04002041954,217,0,217,0,217,0,217,0,217,0,217,0,217,0.113991249,217,7.078810304,217,0,217,0,217,0,217,0,217,0.04002041954,217,0,217,0,217,0,217,0,217,0.04002041954,217,0,217,0,217,0,217,0,217,0,217,0.1164705937,217,7.078810304,217,0,217,0,217,0,217,0,217,0.02668027969,217,0,217,0,217,0,217,0,217,0.02668027969,217,0,217,0,217,0,217,0,217,0,217,0.08238818929,217,4.719206869,217,0,217,0,217,0,217,0,217,0,217,0.02668027969,217,0,217,0,217,0,217,0,217,0,217,0.02668027969,217,0,217,0,217,0,217,0,217,0,217,0.093012382,217,4.719206869,217,0.6726652109,217,0.0290837147,
,218,218,0,218,0,218,0,218,0,218,0,218,0,218,0,218,18.54790616,218,0,218,0,218,0.02070455781,218,0.0145290893,218,0,218,0,218,0,218,0,218,0,218,0,218,0,218,0,218,0.9612182222,218,0,218,0,218,0,218,0,218,0,218,0,218,0,218,0,218,0,218,0,218,0,218,0.04001948806,218,0,218,0,218,0,218,0,218,0.04001948806,218,0,218,0,218,0,218,0,218,0,218,0,218,0.1139886211,218,7.078810362,218,0,218,0,218,0,218,0,218,0.04001948806,218,0,218,0,218,0,218,0,218,0.04001948806,218,0,218,0,218,0,218,0,218,0,218,0.1164679736,218,7.078810362,218,0,218,0,218,0,218,0,218,0.02667965871,218,0,218,0,218,0,218,0,218,0.02667965871,218,0,218,0,218,0,218,0,218,0,218,0.08238645731,218,4.719206908,218,0,218,0,218,0,218,0,218,0,218,0.02667965871,218,0,218,0,218,0,218,0,218,0,218,0.02667965871,218,0,218,0,218,0,218,0,218,0,218,0.09301068315,218,4.719206908,218,0.6726503222,218,0.02908380541,
